latitude,longitude,data_id,event_type_code,event_type,fatalities,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,assoc_actor_1,inter1,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,geo_precision,source_scale,timestamp,iso3
34.2998,70.378,1433693,6,Remote violence,4,4,AFG353,353,1/14/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Achin,,Sra Kala,2,National,1524053888,AFG
31.8209,64.57,1433677,2,Battle-No change of territory,6,4,AFG337,337,1/14/2017,2017,1,,1,,3,13,Southern Asia,Afghanistan,Helmand,Nahri Saraj,,Girishk,2,Subnational-national,1524053888,AFG
36.683,69.1128,1433681,2,Battle-No change of territory,0,4,AFG341,341,1/14/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kunduz,Khan Abad,,Khan Abad,2,National,1524053888,AFG
36.6648,68.8827,1433687,2,Battle-No change of territory,3,4,AFG347,347,1/14/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kunduz,Kunduz,,Ortablaqi,1,International,1524053888,AFG
37.126,69.8305,1433689,2,Battle-No change of territory,4,4,AFG349,349,1/14/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Takhar,Rustaq,,Rustaq,2,National-international,1524053888,AFG
32.6268,65.8733,1433694,2,Battle-No change of territory,4,4,AFG354,354,1/14/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,,Tarinkot,3,National,1524053888,AFG
32.6268,65.8733,1433695,2,Battle-No change of territory,3,4,AFG355,355,1/14/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,,Tarinkot,3,National,1524053888,AFG
32.7076,69.2784,1433889,2,Battle-No change of territory,4,4,AFG315,315,1/13/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Paktika,Barmal,,Barmal,2,National,1524053888,AFG
34.2774,70.3618,1433890,2,Battle-No change of territory,0,4,AFG316,316,1/13/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Chaparhar,,Chaparhar,2,Other-local,1524053888,AFG
34.5167,69.1833,1433893,7,Riots/Protests,0,4,AFG319,319,1/13/2017,2017,1,Afghanistan Green Trend,6,,0,60,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,Subnational-national,1524053888,AFG
34.1032,70.4607,1433894,2,Battle-No change of territory,3,4,AFG320,320,1/13/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Kot,,Kot,2,Subnational,1524053888,AFG
34.1032,70.4607,1433895,8,Strategic development,0,4,AFG321,321,1/13/2017,2017,1,,2,,0,20,Southern Asia,Afghanistan,Nangarhar,Kot,,Kot,2,Subnational-national,1524053888,AFG
32.6246,65.8107,1594470,2,Battle-No change of territory,4,4,AFG322,322,1/13/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,,Safed Khar-e Gharbi,1,National,1525117974,AFG
32.6246,65.8107,1594473,2,Battle-No change of territory,3,4,AFG323,323,1/13/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,,Safed Khar-e Gharbi,1,National,1525117974,AFG
34.7946,69.6793,1433899,1,Battle-Government regains territory,8,4,AFG325,325,1/13/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kapisa,Tagab,,Tagab,2,National,1524053888,AFG
34.7946,69.6793,1433900,2,Battle-No change of territory,12,4,AFG326,326,1/13/2017,2017,2,,1,,3,13,Southern Asia,Afghanistan,Kapisa,Tagab,,Tagab,2,Subnational-national,1524053888,AFG
30.9667,61.8833,1433901,2,Battle-No change of territory,6,4,AFG327,327,1/13/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Nimruz,Zaranj,,Zaranj,3,National,1524053888,AFG
30.9667,61.8833,1433902,2,Battle-No change of territory,6,4,AFG328,328,1/13/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Nimruz,Zaranj,,Zaranj,3,National,1524053888,AFG
30.9667,61.8833,1433903,2,Battle-No change of territory,6,4,AFG329,329,1/13/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Nimruz,Zaranj,,Zaranj,3,National,1524053888,AFG
30.9667,61.8833,1433904,2,Battle-No change of territory,6,4,AFG330,330,1/13/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Nimruz,Zaranj,,Zaranj,3,National,1524053888,AFG
30.9667,61.8833,1433905,2,Battle-No change of territory,5,4,AFG331,331,1/13/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Nimruz,Zaranj,,Zaranj,3,National,1524053888,AFG
30.9667,61.8833,1433906,2,Battle-No change of territory,5,4,AFG332,332,1/13/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Nimruz,Zaranj,,Zaranj,3,National,1524053888,AFG
30.9667,61.8833,1433907,2,Battle-No change of territory,5,4,AFG333,333,1/13/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Nimruz,Zaranj,,Zaranj,3,National,1524053888,AFG
30.9667,61.8833,1433908,2,Battle-No change of territory,5,4,AFG334,334,1/13/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Nimruz,Zaranj,,Zaranj,3,National,1524053888,AFG
34.7158,70.764,1433891,2,Battle-No change of territory,3,4,AFG317,317,1/13/2017,2017,2,,2,Military Forces of Afghanistan (2004-),1,12,Southern Asia,Afghanistan,Kunar,Ghaziabad,,Ghaziabad,2,Other-local,1524053888,AFG
35.1092,69.4334,1433892,2,Battle-No change of territory,1,4,AFG318,318,1/13/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kapisa,Koh Band,,Hajjikheyl,2,National,1524053888,AFG
34.2998,70.378,1433898,2,Battle-No change of territory,1,4,AFG324,324,1/13/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Achin,,Sra Kala,2,Subnational,1524053888,AFG
34.9596,69.6186,1434089,6,Remote violence,2,4,AFG301,301,1/12/2017,2017,1,,1,,7,17,Southern Asia,Afghanistan,Kapisa,Nijrab,,Afghanyah,1,Other-local,1524053888,AFG
36.7896,68.8472,1434090,6,Remote violence,8,4,AFG302,302,1/12/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kunduz,Kunduz,,Alchin,1,International,1524053888,AFG
34.1875,70.8233,1434092,6,Remote violence,2,4,AFG304,304,1/12/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Ghanikhel,,Ghani Khel,1,Other-local,1524053888,AFG
34.1875,70.8233,1434093,2,Battle-No change of territory,6,4,AFG305,305,1/12/2017,2017,1,Al Qaeda,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Ghanikhel,,Ghani Khel,2,Subnational-national,1524053888,AFG
34.5876,70.6289,1434094,2,Battle-No change of territory,1,4,AFG306,306,1/12/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Khiwa,,Islampur,1,Other-local,1524053888,AFG
31.5292,62.7905,1594467,2,Battle-No change of territory,45,4,AFG308,308,1/12/2017,2017,2,Police Forces of Afghanistan (2004-),1,,3,13,Southern Asia,Afghanistan,Nimruz,Khash Rod,,Khash,2,Subnational,1525117974,AFG
35.5891,68.9009,1434097,2,Battle-No change of territory,0,4,AFG309,309,1/12/2017,2017,2,,3,,1,13,Southern Asia,Afghanistan,Baghlan,Khinjan,,Khinjan,2,National,1524053888,AFG
33.3029,62.1474,1434098,2,Battle-No change of territory,3,4,AFG310,310,1/12/2017,2017,1,NATO: North Atlantic Treaty Organization; Military Forces of United States,1,,2,12,Southern Asia,Afghanistan,Herat,Shindand,,Shindand,2,Subnational-national,1524053888,AFG
31.9696,67.38,1434099,2,Battle-No change of territory,1,4,AFG311,311,1/12/2017,2017,1,,2,,3,23,Southern Asia,Afghanistan,Zabul,Shinkay,,Shinkay,3,International,1524053888,AFG
34.2998,70.378,1434100,2,Battle-No change of territory,2,4,AFG312,312,1/12/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Achin,,Sra Kala,1,Other-local,1524053888,AFG
34.7946,69.6793,1434101,2,Battle-No change of territory,3,4,AFG313,313,1/12/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kapisa,Tagab,,Tagab,2,International,1524053888,AFG
32.6268,65.8733,1434102,6,Remote violence,0,4,AFG314,314,1/12/2017,2017,1,,1,,0,10,Southern Asia,Afghanistan,Urozgan,Tarinkot,,Tarinkot,2,International,1524053888,AFG
34.2774,70.3618,1434091,2,Battle-No change of territory,1,4,AFG303,303,1/12/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Chaparhar,,Chaparhar,2,Other-local,1524053888,AFG
34.5876,70.6289,1434095,2,Battle-No change of territory,2,4,AFG307,307,1/12/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Khiwa,,Islampur,1,Other-local,1524053888,AFG
33.9692,68.9447,1434288,2,Battle-No change of territory,7,4,AFG279,279,1/11/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Logar,Baraki Barak,,Baraki Barak,2,National,1524053888,AFG
34.4516,70.4589,1434289,6,Remote violence,0,4,AFG280,280,1/11/2017,2017,1,,3,,1,13,Southern Asia,Afghanistan,Nangarhar,Behsud,,Behsud,1,National,1524053888,AFG
36.6782,66.8033,1434291,2,Battle-No change of territory,6,4,AFG282,282,1/11/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Balkh,Chimtal,,Chimtal,2,National,1524053888,AFG
31.1167,64.2,1434292,6,Remote violence,12,4,AFG283,283,1/11/2017,2017,1,,8,,2,28,Southern Asia,Afghanistan,Helmand,Garmsir,,Garmsir,2,National,1524053888,AFG
32.1086,64.618,1434293,6,Remote violence,6,4,AFG284,284,1/11/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Helmand,Garmsir,,Gimak,1,National,1524053888,AFG
34.4265,70.4515,1434294,6,Remote violence,0,4,AFG285,285,1/11/2017,2017,1,,3,,1,13,Southern Asia,Afghanistan,Nangarhar,Jalalabad,,Jalalabad,1,Subnational,1524053888,AFG
31.0667,64.1167,1434295,6,Remote violence,6,4,AFG286,286,1/11/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Helmand,Garmsir,,Kharki,1,National,1524053888,AFG
33.4433,68.391,1594457,2,Battle-No change of territory,3,4,AFG291,291,1/11/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Nughay-e Sufla,1,Other-local,1525117974,AFG
34.2001,70.2781,1434301,2,Battle-No change of territory,8,4,AFG292,292,1/11/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Pachir Wa Agam,,Pachir Wa Agam,2,International,1524053888,AFG
34.2116,70.2865,1594460,2,Battle-No change of territory,5,4,AFG294,294,1/11/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Pachir Wa Agam,,Sabr-e Ulya,1,Other-local,1525117974,AFG
34.2116,70.2865,1594461,2,Battle-No change of territory,4,4,AFG295,295,1/11/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Pachir Wa Agam,,Sabr-e Ulya,2,Other-local,1525117974,AFG
33.118,69.0156,1434305,2,Battle-No change of territory,5,4,AFG296,296,1/11/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Paktika,Sar Hawza,,Sar Hawza,2,Subnational,1524053888,AFG
34.7946,69.6793,1434306,2,Battle-No change of territory,4,4,AFG297,297,1/11/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kapisa,Tagab,,Tagab,2,International,1524053888,AFG
34.7946,69.6793,1434307,6,Remote violence,3,4,AFG298,298,1/11/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kapisa,Tagab,,Tagab,2,Other-local,1524053888,AFG
32.6268,65.8733,1434308,2,Battle-No change of territory,4,4,AFG299,299,1/11/2017,2017,2,,1,,3,13,Southern Asia,Afghanistan,Urozgan,Tarinkot,,Tarinkot,1,Subnational,1524053888,AFG
32.0874,68.3772,1434309,6,Remote violence,3,4,AFG300,300,1/11/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Paktika,Waza Khwa,,Waza Khwa,2,Other-local,1524053888,AFG
34.4516,70.4589,1434290,2,Battle-No change of territory,5,4,AFG281,281,1/11/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Behsud,,Behsud,1,Other,1524053888,AFG
35.7666,65.7649,1434296,2,Battle-No change of territory,6,4,AFG287,287,1/11/2017,2017,1,,1,,3,13,Southern Asia,Afghanistan,Sar-e Pol,Kohistanat,,Kohistanat,2,National,1524053888,AFG
34.8714,62.5483,1434297,8,Strategic development,0,4,AFG288,288,1/11/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Herat,Kushki Kuhna,,Kushki Kuhna,2,National,1524053888,AFG
34.3956,68.8662,1434298,2,Battle-No change of territory,11,4,AFG289,289,1/11/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Wardak,Maidan Shar,,Maidan Shar,1,National,1524053888,AFG
32.3278,67.8886,1434299,2,Battle-No change of territory,4,4,AFG290,290,1/11/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Nawa,,Nawa,2,Subnational,1524053888,AFG
33.9953,69.0227,1434302,6,Remote violence,3,4,AFG293,293,1/11/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Logar,Pul i Alam,,Puli Alam,1,Other-local,1524053888,AFG
32.6357,62.4654,1434463,6,Remote violence,2,4,AFG255,255,1/10/2017,2017,1,,3,,7,37,Southern Asia,Afghanistan,Farah,Bala Buluk,,Bala Buluk,2,National,1524053889,AFG
34.2435,70.7285,1434464,6,Remote violence,13,4,AFG256,256,1/10/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Bati Kot,,Bati Kot,2,National,1524053889,AFG
34.2435,70.7285,1434465,6,Remote violence,3,4,AFG257,257,1/10/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Bati Kot,,Bati Kot,2,Other-local,1524053889,AFG
34.4516,70.4589,1434466,6,Remote violence,0,4,AFG258,258,1/10/2017,2017,1,,3,,1,13,Southern Asia,Afghanistan,Nangarhar,Behsud,,Behsud,2,National,1524053889,AFG
31.1167,64.2,1434467,2,Battle-No change of territory,5,4,AFG259,259,1/10/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Helmand,Garmsir,,Garmsir,2,Subnational-national,1524053889,AFG
33.5508,68.4225,1434468,2,Battle-No change of territory,1,4,AFG260,260,1/10/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,1,Other-local,1524053889,AFG
33.5508,68.4225,1434469,2,Battle-No change of territory,0,4,AFG261,261,1/10/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,2,Other-local,1524053889,AFG
34.5167,69.1833,1434471,7,Riots/Protests,0,4,AFG263,263,1/10/2017,2017,1,NATO: North Atlantic Treaty Organization; Military Forces of France,6,,1,16,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,International,1524053889,AFG
34.5167,69.1833,1434472,2,Battle-No change of territory,38,4,AFG264,264,1/10/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,Subnational-national,1524053889,AFG
31.6133,65.7101,1594439,6,Remote violence,12,4,AFG265,265,1/10/2017,2017,1,Police Forces of Pakistan (2008-) Inter-Services Intelligence,2,Government of United Arab Emirates (1971-); Government of Afghanistan (2004-),7,27,Southern Asia,Afghanistan,Kandahar,Kandahar,,Kandahar,1,Subnational-national,1525117974,AFG
31.5938,64.3716,1434475,9,Violence against civilians,1,4,AFG267,267,1/10/2017,2017,1,,2,Police Forces of Afghanistan (2004-) National Directorate of Security,7,27,Southern Asia,Afghanistan,Helmand,Lashkargah,,Lashkargah,1,Subnational-national,1524053889,AFG
33.3246,68.4407,1434476,6,Remote violence,2,4,AFG268,268,1/10/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,Other-local,1524053889,AFG
33.3246,68.4407,1434477,2,Battle-No change of territory,1,4,AFG269,269,1/10/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,Other-local,1524053889,AFG
32.8201,67.7693,1434478,6,Remote violence,2,4,AFG270,270,1/10/2017,2017,2,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Muqur,,Muqur,2,Other-local,1524053889,AFG
33.198,68.108,1434479,6,Remote violence,4,4,AFG271,271,1/10/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Qarabagh,,Qarabagh,2,Other-local,1524053889,AFG
34.272,70.5679,1434480,6,Remote violence,12,4,AFG272,272,1/10/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Rodat,,Rodat,2,National,1524053889,AFG
34.2998,70.378,1434481,6,Remote violence,13,4,AFG273,273,1/10/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Achin,,Sra Kala,2,National,1524053889,AFG
34.1405,70.5962,1434482,6,Remote violence,0,4,AFG274,274,1/10/2017,2017,1,,3,,7,37,Southern Asia,Afghanistan,Nangarhar,Kot,,Syed Ahmadkhelo,1,National,1524053889,AFG
34.1405,70.5962,1434483,6,Remote violence,1,4,AFG275,275,1/10/2017,2017,1,,3,,1,13,Southern Asia,Afghanistan,Nangarhar,Kot,,Syed Ahmadkhelo,1,National,1524053889,AFG
32.1554,63.0865,1434484,6,Remote violence,10,4,AFG276,276,1/10/2017,2017,1,NATO: North Atlantic Treaty Organization,1,,3,13,Southern Asia,Afghanistan,Farah,Bakwa,,Takht,1,National,1524053889,AFG
33.4582,69.995,1434485,6,Remote violence,4,4,AFG277,277,1/10/2017,2017,1,Military Forces of United States,8,,2,28,Southern Asia,Afghanistan,Khost,Sabari,,Yakubi,2,National,1524053889,AFG
33.4582,69.995,1434486,6,Remote violence,10,4,AFG278,278,1/10/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Khost,Sabari,,Yakubi,2,Other-local,1524053889,AFG
32.5555,67.0371,1434462,2,Battle-No change of territory,7,4,AFG254,254,1/10/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Zabul,Arghandab,,Arghandab,2,Subnational-national,1524053889,AFG
31.8209,64.57,1434470,2,Battle-No change of territory,11,4,AFG262,262,1/10/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Helmand,Nahri Saraj,,Girishk,1,Subnational-national,1524053889,AFG
31.5938,64.3716,1434474,8,Strategic development,0,4,AFG266,266,1/10/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Helmand,Lashkargah,,Lashkargah,1,Subnational-international,1524053889,AFG
36.7896,68.8472,1434740,1,Battle-Government regains territory,10,4,AFG232,232,1/9/2017,2017,2,,1,,3,13,Southern Asia,Afghanistan,Kunduz,Kunduz,,Alchin,1,National,1524053889,AFG
37.0025,70.9066,1602303,2,Battle-No change of territory,3,4,AFG235,235,1/9/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Badakhshan,Baharak,,Baharak,1,Subnational-national,1525728434,AFG
33.5974,69.2259,1434744,6,Remote violence,4,4,AFG236,236,1/9/2017,2017,1,,2,Civilians (Afghanistan),1,12,Southern Asia,Afghanistan,Paktia,Gardez,,Gardez,1,Other-local,1524053889,AFG
31.1167,64.2,1594420,2,Battle-No change of territory,6,4,AFG237,237,1/9/2017,2017,2,Police Forces of Afghanistan (2004-),1,,2,12,Southern Asia,Afghanistan,Helmand,Garmsir,,Garmsir,2,Subnational,1525117974,AFG
31.8209,64.57,1434746,2,Battle-No change of territory,10,4,AFG238,238,1/9/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Helmand,Nahri Saraj,,Girishk,2,Subnational,1524053889,AFG
36.729,68.857,1434747,8,Strategic development,0,4,AFG239,239,1/9/2017,2017,2,,1,,0,10,Southern Asia,Afghanistan,Kunduz,Kunduz,,Kunduz,3,National,1524053889,AFG
36.729,68.857,1434748,1,Battle-Government regains territory,10,4,AFG240,240,1/9/2017,2017,2,,1,,3,13,Southern Asia,Afghanistan,Kunduz,Kunduz,,Kunduz,2,National,1524053889,AFG
36.729,68.857,1434749,1,Battle-Government regains territory,10,4,AFG241,241,1/9/2017,2017,2,,1,,3,13,Southern Asia,Afghanistan,Kunduz,Kunduz,,Kunduz,2,National,1524053889,AFG
34.3956,68.8662,1434750,6,Remote violence,3,4,AFG242,242,1/9/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Wardak,Maidan Shar,,Maidan Shar,1,Other-local,1524053889,AFG
33.3246,68.4407,1434751,2,Battle-No change of territory,1,4,AFG243,243,1/9/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,Other-local,1524053889,AFG
33.3246,68.4407,1434752,2,Battle-No change of territory,1,4,AFG244,244,1/9/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,Other-local,1524053889,AFG
33.3246,68.4407,1434753,2,Battle-No change of territory,1,4,AFG245,245,1/9/2017,2017,1,,2,Military Forces of Afghanistan (2004-),1,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,Other-local,1524053889,AFG
36.6648,68.8827,1434755,1,Battle-Government regains territory,10,4,AFG247,247,1/9/2017,2017,2,,1,,3,13,Southern Asia,Afghanistan,Kunduz,Kunduz,,Ortablaqi,1,National,1524053889,AFG
32.1058,66.9083,1434756,6,Remote violence,1,4,AFG248,248,1/9/2017,2017,2,,3,,7,37,Southern Asia,Afghanistan,Zabul,Qalat,,Qalat,3,Subnational,1524053889,AFG
34.8212,69.651,1434757,6,Remote violence,4,4,AFG249,249,1/9/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kapisa,Tagab,,Sherkhel,1,Other-local,1524053889,AFG
33.3029,62.1474,1434758,9,Violence against civilians,1,4,AFG250,250,1/9/2017,2017,1,,2,,7,27,Southern Asia,Afghanistan,Herat,Shindand,,Shindand,1,National,1524053889,AFG
34.7946,69.6793,1434759,6,Remote violence,1,4,AFG251,251,1/9/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kapisa,Tagab,,Tagab,2,Other-local,1524053889,AFG
33.4582,69.995,1434760,2,Battle-No change of territory,0,4,AFG252,252,1/9/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Khost,Sabari,,Yakubi,2,National,1524053889,AFG
33.4378,69.0277,1434761,2,Battle-No change of territory,0,4,AFG253,253,1/9/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Paktia,Zurmat,,Zurmat,2,Other-national,1524053889,AFG
31.6547,65.6494,1434741,2,Battle-No change of territory,2,4,AFG233,233,1/9/2017,2017,1,,2,Military Forces of Afghanistan (2004-),1,12,Southern Asia,Afghanistan,Kandahar,Arghandab,,Arghandab,2,Subnational-national,1524053889,AFG
36.1201,68.6819,1434742,5,Non-violent transfer of territory,0,4,AFG234,234,1/9/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Baghlan,Baghlani Jadid,,Baghlani Jadid,2,National,1524053889,AFG
32.3278,67.8886,1434754,2,Battle-No change of territory,1,4,AFG246,246,1/9/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Nawa,,Nawa,2,Subnational,1524053889,AFG
32.5555,67.0371,1434936,2,Battle-No change of territory,7,4,AFG212,212,1/8/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Zabul,Arghandab,,Arghandab,2,Subnational-national,1524053889,AFG
37.0025,70.9066,1602300,2,Battle-No change of territory,3,4,AFG214,214,1/8/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Badakhshan,Baharak,,Baharak,1,National,1525728434,AFG
32.3745,62.1164,1434939,2,Battle-No change of territory,8,4,AFG215,215,1/8/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Farah,Farah,,Farah,3,National,1524053889,AFG
32.3745,62.1164,1434940,2,Battle-No change of territory,4,4,AFG216,216,1/8/2017,2017,2,,2,,2,22,Southern Asia,Afghanistan,Farah,Farah,,Farah,3,Subnational-national,1524053889,AFG
37.1166,70.58,1602301,6,Remote violence,2,4,AFG217,217,1/8/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Badakhshan,Fayzabad,,Fayzabad,1,National,1525728434,AFG
37.1166,70.58,1602302,2,Battle-No change of territory,6,4,AFG218,218,1/8/2017,2017,2,,2,,1,12,Southern Asia,Afghanistan,Badakhshan,Fayzabad,,Fayzabad,3,Subnational,1525728434,AFG
31.8209,64.57,1594406,2,Battle-No change of territory,18,4,AFG219,219,1/8/2017,2017,1,Police Forces of Afghanistan (2004-),1,Unidentified Armed Group (Afghanistan),2,12,Southern Asia,Afghanistan,Helmand,Nahri Saraj,,Girishk,1,Subnational,1525117974,AFG
32.7631,68.3972,1434944,2,Battle-No change of territory,3,4,AFG220,220,1/8/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Paktika,Jani Khel,,Jani Khel,2,Other-local,1524053889,AFG
34.5167,69.1833,1434945,9,Violence against civilians,0,4,AFG221,221,1/8/2017,2017,2,,3,,7,37,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,Subnational,1524053889,AFG
31.5211,64.1176,1594413,2,Battle-No change of territory,19,4,AFG225,225,1/8/2017,2017,1,Police Forces of Afghanistan (2004-),1,Unidentified Armed Group (Afghanistan),2,12,Southern Asia,Afghanistan,Helmand,Sangin,,Marja,1,Subnational,1525117974,AFG
31.6323,64.2645,1594416,2,Battle-No change of territory,19,4,AFG226,226,1/8/2017,2017,1,Police Forces of Afghanistan (2004-),1,Unidentified Armed Group (Afghanistan),2,12,Southern Asia,Afghanistan,Helmand,Nad Ali,,Nad-e Ali,1,Subnational,1525117974,AFG
33.3257,69.8281,1434952,6,Remote violence,1,4,AFG228,228,1/8/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Khost,Nadir Shah Kot,,Samawat,1,Other-local,1524053889,AFG
32.2414,62.9494,1434954,6,Remote violence,6,4,AFG230,230,1/8/2017,2017,2,,2,,2,22,Southern Asia,Afghanistan,Farah,Bakwa,,Sultan Bakwa,2,Subnational-national,1524053889,AFG
31.6547,65.6494,1434935,2,Battle-No change of territory,2,4,AFG211,211,1/8/2017,2017,1,,2,Military Forces of Afghanistan (2004-),1,12,Southern Asia,Afghanistan,Kandahar,Arghandab,,Arghandab,2,National,1524053889,AFG
34.8731,71.147,1434937,7,Riots/Protests,0,4,AFG213,213,1/8/2017,2017,2,,5,,1,15,Southern Asia,Afghanistan,Kunar,Asadabad,,Asadabad,3,Subnational,1524053889,AFG
31.5292,62.7905,1434946,2,Battle-No change of territory,12,4,AFG222,222,1/8/2017,2017,2,,1,,3,13,Southern Asia,Afghanistan,Nimruz,Khash Rod,,Khash,2,Subnational,1524053889,AFG
34.8714,62.5483,1434947,2,Battle-No change of territory,15,4,AFG223,223,1/8/2017,2017,2,,2,,1,12,Southern Asia,Afghanistan,Herat,Kushki Kuhna,,Kushki Kuhna,2,Other-local,1524053889,AFG
34.2379,71.0445,1434948,2,Battle-No change of territory,4,4,AFG224,224,1/8/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Lal Pur,,Lal Pur,2,Subnational-national,1524053889,AFG
37.0135,68.4476,1434951,2,Battle-No change of territory,5,4,AFG227,227,1/8/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kunduz,Qalay i Zal,,Qalay i Zal,2,National,1524053889,AFG
